PDBbind2020:2f3k:accepted_pseudo_chainA	PDBbind2020:4djp:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	PDBbind2020:4djq:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	PDBbind2020:4djr:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2f3k_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2i0a_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2i0d_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2psu_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2psv_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2q54_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2q55_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2q5k_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2qhy_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2qhz_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2qi0_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2qi1_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2qi3_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2qi4_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2qi5_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2qi6_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:2qi7_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3ekv_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3ekx_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3eky_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3gi4_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3gi5_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3gi6_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3mxd_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3mxe_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3o99_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3o9a_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3o9b_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3o9c_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3o9d_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3o9e_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3o9f_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3o9g_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3o9h_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3o9i_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3r4b_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3sa3_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3sa4_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3sa5_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3sa6_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3sa7_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3sa8_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3sa9_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3saa_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3sab_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:3sac_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:4djo_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:4djp_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:4djq_1:accepted_pseudo_chainA
PDBbind2020:2f3k:accepted_pseudo_chainA	scPDB:4djr_1:accepted_pseudo_chainA
PDBbind2020:2f5t:accepted_pseudo_chainA	PDBbind2020:2f5t:accepted_pseudo_chainA
PDBbind2020:2f7i:accepted_pseudo_chainA	PDBbind2020:2f7i:accepted_pseudo_chainA
PDBbind2020:2f80:accepted_pseudo_chainA	PDBbind2020:2f80:accepted_pseudo_chainA
PDBbind2020:2f80:accepted_pseudo_chainA	PDBbind2020:2qci:accepted_pseudo_chainA
PDBbind2020:2f80:accepted_pseudo_chainA	PDBbind2020:4hdb:accepted_pseudo_chainA
PDBbind2020:2f80:accepted_pseudo_chainA	scPDB:1fff_1:accepted_pseudo_chainA
PDBbind2020:2f80:accepted_pseudo_chainA	scPDB:1ffi_1:accepted_pseudo_chainA
PDBbind2020:2f80:accepted_pseudo_chainA	scPDB:2f80_1:accepted_pseudo_chainA
PDBbind2020:2f80:accepted_pseudo_chainA	scPDB:2qci_1:accepted_pseudo_chainA
PDBbind2020:2f80:accepted_pseudo_chainA	scPDB:4hdb_1:accepted_pseudo_chainA
PDBbind2020:2f8i:accepted_pseudo_chainA	PDBbind2020:2f8i:accepted_pseudo_chainA
PDBbind2020:2fdd:accepted_pseudo_chainA	PDBbind2020:2fdd:accepted_pseudo_chainA
PDBbind2020:2fdd:accepted_pseudo_chainA	scPDB:2fdd_1:accepted_pseudo_chainA
PDBbind2020:2fgu:accepted_pseudo_chainA	PDBbind2020:2fgu:accepted_pseudo_chainA
PDBbind2020:2fgv:accepted_pseudo_chainA	PDBbind2020:2fgv:accepted_pseudo_chainA
PDBbind2020:2fhy:accepted_pseudo_chainA	PDBbind2020:2fhy:accepted_pseudo_chainA
PDBbind2020:2fle:accepted_pseudo_chainA	PDBbind2020:2fle:accepted_pseudo_chainA
PDBbind2020:2fle:accepted_pseudo_chainA	scPDB:2fle_1:accepted_pseudo_chainA
PDBbind2020:2fqo:accepted_pseudo_chainA	PDBbind2020:2fqo:accepted_pseudo_chainA
PDBbind2020:2fqo:accepted_pseudo_chainA	PDBbind2020:2fqt:accepted_pseudo_chainA
PDBbind2020:2fw6:accepted_pseudo_chainA	PDBbind2020:2fw6:accepted_pseudo_chainA
PDBbind2020:2fwp:accepted_pseudo_chainA	PDBbind2020:2fwp:accepted_pseudo_chainA
PDBbind2020:2fx9:accepted_pseudo_chainA	PDBbind2020:2fx9:accepted_pseudo_chainA
PDBbind2020:2fx9:accepted_pseudo_chainA	PDBbind2020:2fx8:accepted_pseudo_chainA
PDBbind2020:2fx9:accepted_pseudo_chainA	PDBbind2020:4wy7:accepted_pseudo_chainA
PDBbind2020:2g2r:accepted_pseudo_chainA	PDBbind2020:2g2r:accepted_pseudo_chainA
PDBbind2020:2g5u:accepted_pseudo_chainA	PDBbind2020:2g5u:accepted_pseudo_chainA
PDBbind2020:2g96:accepted_pseudo_chainA	PDBbind2020:2g96:accepted_pseudo_chainA
PDBbind2020:2g96:accepted_pseudo_chainA	PDBbind2020:2g97:accepted_dominant_chain
PDBbind2020:2g96:accepted_pseudo_chainA	PDBbind2020:3g8e:accepted_pseudo_chainA
PDBbind2020:2gj4:accepted_pseudo_chainA	PDBbind2020:2gj4:accepted_pseudo_chainA
PDBbind2020:2gj4:accepted_pseudo_chainA	scPDB:2gj4_1:accepted
PDBbind2020:2gl0:accepted_pseudo_chainA	PDBbind2020:2gl0:accepted_pseudo_chainA
PDBbind2020:2glm:accepted_pseudo_chainA	PDBbind2020:2glm:accepted_pseudo_chainA
PDBbind2020:2glm:accepted_pseudo_chainA	PDBbind2020:2glp:accepted_dominant_chain
PDBbind2020:2gm9:accepted_pseudo_chainA	PDBbind2020:2gm9:accepted_pseudo_chainA
PDBbind2020:2gvd:accepted_pseudo_chainA	PDBbind2020:2gvd:accepted_pseudo_chainA
PDBbind2020:2gvd:accepted_pseudo_chainA	scPDB:2gvd_2:accepted
PDBbind2020:2gvz:accepted_pseudo_chainA	PDBbind2020:2gvz:accepted_pseudo_chainA
PDBbind2020:2gzl:accepted_pseudo_chainA	PDBbind2020:2gzl:accepted_pseudo_chainA
PDBbind2020:2h5j:accepted_pseudo_chainA	PDBbind2020:2h5j:accepted_pseudo_chainA
PDBbind2020:2h65:accepted_pseudo_chainA	PDBbind2020:2h65:accepted_pseudo_chainA
PDBbind2020:2hah:accepted_pseudo_chainA	PDBbind2020:2hah:accepted_pseudo_chainA
PDBbind2020:2hah:accepted_pseudo_chainA	scPDB:2hah_1:accepted
PDBbind2020:2hf8:accepted_pseudo_chainA	PDBbind2020:2hf8:accepted_pseudo_chainA
PDBbind2020:2hj4:accepted_pseudo_chainA	PDBbind2020:2hj4:accepted_pseudo_chainA
PDBbind2020:2hj4:accepted_pseudo_chainA	PDBbind2020:2q7q:accepted_pseudo_chainA
PDBbind2020:2hjb:accepted_pseudo_chainA	PDBbind2020:2hjb:accepted_pseudo_chainA
PDBbind2020:2hkf:accepted_pseudo_chainA	PDBbind2020:2hkf:accepted_pseudo_chainA
PDBbind2020:2hqu:accepted_pseudo_chainA	PDBbind2020:2hqu:accepted_pseudo_chainA
PDBbind2020:2hr6:accepted_pseudo_chainA	PDBbind2020:2hr6:accepted_pseudo_chainA
PDBbind2020:2hr6:accepted_pseudo_chainA	PDBbind2020:2hrm:accepted_pseudo_chainA
PDBbind2020:2hrp:accepted_pseudo_chainA	PDBbind2020:2hrp:accepted_pseudo_chainA
PDBbind2020:2hs1:accepted_pseudo_chainA	PDBbind2020:2hs1:accepted_pseudo_chainA
PDBbind2020:2hs1:accepted_pseudo_chainA	PDBbind2020:3nu4:accepted_pseudo_chainA
PDBbind2020:2hs1:accepted_pseudo_chainA	scPDB:2hs1_1:accepted_pseudo_chainA
PDBbind2020:2hs1:accepted_pseudo_chainA	scPDB:3nu4_1:accepted_pseudo_chainA
PDBbind2020:2hs2:accepted_pseudo_chainA	PDBbind2020:2hs2:accepted_pseudo_chainA
PDBbind2020:2hs2:accepted_pseudo_chainA	scPDB:2hs2_1:accepted_pseudo_chainA
PDBbind2020:2i2b:accepted_pseudo_chainA	PDBbind2020:2i2b:accepted_pseudo_chainA
PDBbind2020:2i4d:accepted_pseudo_chainA	PDBbind2020:2i4d:accepted_pseudo_chainA
PDBbind2020:2i4d:accepted_pseudo_chainA	PDBbind2020:2i4u:accepted_pseudo_chainA
PDBbind2020:2i4d:accepted_pseudo_chainA	PDBbind2020:2i4w:accepted_pseudo_chainA
PDBbind2020:2i4d:accepted_pseudo_chainA	scPDB:2i4d_1:accepted_pseudo_chainA
PDBbind2020:2i4d:accepted_pseudo_chainA	scPDB:2i4u_1:accepted_pseudo_chainA
PDBbind2020:2i4d:accepted_pseudo_chainA	scPDB:2i4w_1:accepted_pseudo_chainA
PDBbind2020:2i4v:accepted_pseudo_chainA	PDBbind2020:2i4v:accepted_pseudo_chainA
PDBbind2020:2i4v:accepted_pseudo_chainA	PDBbind2020:2i4x:accepted_pseudo_chainA
PDBbind2020:2i4v:accepted_pseudo_chainA	scPDB:2i4v_1:accepted_pseudo_chainA
PDBbind2020:2i4v:accepted_pseudo_chainA	scPDB:2i4x_1:accepted_pseudo_chainA
PDBbind2020:2idk:accepted_pseudo_chainA	PDBbind2020:2idk:accepted_pseudo_chainA
PDBbind2020:2idk:accepted_pseudo_chainA	scPDB:1kia_1:accepted
PDBbind2020:2idk:accepted_pseudo_chainA	scPDB:1nbh_1:accepted
PDBbind2020:2idk:accepted_pseudo_chainA	scPDB:1xva_1:accepted_dominant_chain
PDBbind2020:2iv9:accepted_pseudo_chainA	PDBbind2020:2iv9:accepted_pseudo_chainA
PDBbind2020:2iv9:accepted_pseudo_chainA	PDBbind2020:3h1z:accepted
PDBbind2020:2iv9:accepted_pseudo_chainA	PDBbind2020:3hs9:accepted
PDBbind2020:2j4q:accepted_pseudo_chainA	PDBbind2020:2j4q:accepted_pseudo_chainA
PDBbind2020:4jn2:accepted_pseudo_chainA	PDBbind2020:4jn2:accepted_pseudo_chainA
PDBbind2020:4k3h:accepted_pseudo_chainA	PDBbind2020:4k3h:accepted_pseudo_chainA
PDBbind2020:4k6t:accepted_pseudo_chainA	PDBbind2020:4k6t:accepted_pseudo_chainA
PDBbind2020:4k6u:accepted_pseudo_chainA	PDBbind2020:4k6u:accepted_pseudo_chainA
PDBbind2020:4kby:accepted_pseudo_chainA	PDBbind2020:4kby:accepted_pseudo_chainA
PDBbind2020:4ksy:accepted_pseudo_chainA	PDBbind2020:4ksy:accepted_pseudo_chainA
PDBbind2020:4kv9:accepted_pseudo_chainA	PDBbind2020:4kv9:accepted_pseudo_chainA
PDBbind2020:4kv9:accepted_pseudo_chainA	PDBbind2020:4kva:accepted_dominant_chain
PDBbind2020:4kyh:accepted_pseudo_chainA	PDBbind2020:4kyh:accepted_pseudo_chainA
PDBbind2020:4kyh:accepted_pseudo_chainA	scPDB:4kyh_1:accepted_pseudo_chainA
PDBbind2020:4kyk:accepted_pseudo_chainA	PDBbind2020:4kyk:accepted_pseudo_chainA
PDBbind2020:4kyk:accepted_pseudo_chainA	scPDB:4kyk_1:accepted_pseudo_chainA
PDBbind2020:4l1a:accepted_pseudo_chainA	PDBbind2020:4l1a:accepted_pseudo_chainA
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:4l4l:accepted_pseudo_chainA
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:4jnm:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:4jr5:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:4kfp:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:4l4m:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:4lts:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:4lww:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:4m6p:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:4n9c:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:4n9e:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:4o0z:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:4o12:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:4o13:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:5kit:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:5upe:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:5upf:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:5wi0:accepted_dominant_chain
PDBbind2020:4l4l:accepted_pseudo_chainA	PDBbind2020:6peb:accepted_dominant_chain
PDBbind2020:4lh5:accepted_pseudo_chainA	PDBbind2020:4lh5:accepted_pseudo_chainA
PDBbind2020:4loh:accepted_pseudo_chainA	PDBbind2020:4loh:accepted_pseudo_chainA
PDBbind2020:4loh:accepted_pseudo_chainA	scPDB:4loh_1:accepted_pseudo_chainA
PDBbind2020:4loi:accepted_pseudo_chainA	PDBbind2020:4loi:accepted_pseudo_chainA
PDBbind2020:4loj:accepted_pseudo_chainA	PDBbind2020:4loj:accepted_pseudo_chainA
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:4lp6:accepted_pseudo_chainA
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1a42:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1avn:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1bcd:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1bn1:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1bn3:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1bn4:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1bnn:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1bnm:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1bnq:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1bnt:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1bnu:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1bnw:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1bnv:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1cim:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1cil:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1cin:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1cnx:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1cnw:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1cny:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1eou:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1g1d:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1g52:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1g53:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1g54:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1i90:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1i8z:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1i91:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1if7:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1if8:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1kwq:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1kwr:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1okl:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1oq5:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1ttm:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1xpz:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1xq0:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1z9y:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1ze8:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1zfk:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1zfq:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:1zge:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:2aw1:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:2ez7:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:2f14:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:2gd8:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:2h15:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:2hd6:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:2hl4:accepted
PDBbind2020:4lp6:accepted_pseudo_chainA	PDBbind2020:2hnc:accepted
